country_code,country,year,gdp_per_capita,real_gdp_growth,inflation_rate,compulsory_education_years,population_65_plus_pct,unemployment_rate,government_expenditure_pct_gdp,government_revenue_pct_gdp,gdp_deflator_inflation,age_dependency_ratio,gross_capital_formation_pct_gdp,total_reserves_months_imports,savings_pct_gdp,exports_pct_gdp,fiscal_balance_pct_gdp,gross_debt_pct_gdp,fiscal_risk_index,fiscal_risk_index_100
LAO,Lao PDR,2019,2589.32081035237,5.4577350924848,3.32255881256925,9.0,4.17749001037701,2.531,12.4478555242012,13.9608743130828,1.19742392109292,56.4903622140064,29.8013514004447,1.53282830517499,10.1718371634744,37.8767283501759,-3.202639057485201,69.12943959494703,-0.6819803701798273,69.76596834306794
LAO,Lao PDR,2020,2583.77730696131,0.503031829018681,5.10407262959919,9.0,4.24151802227786,2.349,11.447710373245,11.2201347844546,5.03450412544517,55.8812027825725,29.8013514004447,3.20180050646916,10.1718371634744,37.8767283501759,-5.366609597536035,75.41973319655945,-0.8706492787471048,73.53864709925082
LAO,Lao PDR,2021,2526.05105018529,2.52835100486102,3.75562036658877,9.0,4.31806848970176,2.08,10.7627930320176,12.8208649065233,3.71344836687553,55.2518136368494,29.8013514004447,3.03604942657379,10.1718371634744,37.8767283501759,-0.6692146689306743,92.2069764217098,-0.6807876173722872,69.7421177085752
LAO,Lao PDR,2022,2046.40440255621,2.70742652643155,22.9562225132056,9.0,4.41710766922774,1.209,10.3160241648868,13.9139885255551,15.7739459226011,54.6407954328323,29.8013514004447,1.99633101137468,10.1718371634744,37.8767283501759,0.0592895647919767,115.7200325059867,-0.6750416360021883,69.62721938212059
LAO,Lao PDR,2023,2066.94979776957,3.74568140158232,31.2301341732646,9.0,4.53547084357878,1.186,12.310264175207,14.5046102489181,24.4217202066693,54.0669284232336,29.8013514004447,2.16851206677151,10.1718371634744,37.8767283501759,-0.0122561621432611,108.8848565368865,-0.6073375886557809,68.27338942110023
LAO,Lao PDR,2024,2123.97909415109,4.13019264436937,23.1305695942588,9.0,4.66578436383138,1.174,12.310264175207,14.5046102489181,14.0488821191652,53.5253966955507,29.8013514004447,2.39405886523859,10.1718371634744,37.8767283501759,2.356302218525543,94.682229960094,-0.47191688952999333,65.56547745712598
LAO,Lao PDR,2025,2121.01339097363,6.8925308726989,4.2551267783209,9.0,4.1282707951479,1.187,12.310264175207,14.5046102489181,5.72655918174564,57.8022683207452,29.8013514004447,2.31357537630688,10.1718371634744,37.8767283501759,1.639863356522986,80.61648340108185,-0.47775502634439937,65.68221855083695
LVA,Latvia,2010,11188.4191700977,-3.66125859554762,-1.08463595015155,11.0,18.2544494766261,19.482,39.5781686309654,27.3024621267701,-0.483861317727076,47.9985267565148,20.9313394628785,6.3412608010901,22.746568476739,54.3654555058681,-6.560301730508905,48.18212971161897,-0.027956014997229685,56.68790577536224
LVA,Latvia,2011,12902.574053337,3.03634482668815,4.37073559939223,11.0,18.4754761239579,16.206,35.1497338007643,28.5531242447924,4.70810709744489,48.624345076556,26.7745639280943,3.87662824205865,23.3548647698682,61.8017435553003,-3.384892507957175,46.80848685175773,0.2427064170082661,51.27566050888895
LVA,Latvia,2012,13329.3499931271,7.30524057200897,2.25778924374585,11.0,18.6755010177509,15.047,31.9341020414488,28.7902868824145,2.87856729481426,49.3403699742256,28.639673212023,4.37614063504891,24.8625029497768,63.8315149225803,0.1818208410623709,44.37052481232622,0.4599908285893514,46.93077777305996
LVA,Latvia,2013,14484.4715282132,2.09609028156248,-0.029454778257828,11.0,18.9296873835699,11.867,31.6898152607786,28.7867892216105,1.90052969117932,50.3815864191996,25.298238178176,4.44245991968724,22.6979006958995,62.5759802712611,-0.5811510880494364,41.77409070052443,0.43306445644334596,47.46920539713288
LVA,Latvia,2014,15185.814581236,2.0949597710559,0.620490636732421,11.0,19.2414909818675,10.846,32.2820402619424,28.9606921829946,1.66994918996278,51.7170479665486,24.6659431197334,1.77849705251253,23.1866242636419,63.5721016274102,-1.743280353107629,43.07890588056418,0.41018199855832216,47.92676972719469
LVA,Latvia,2015,13321.9753140616,3.78336712084972,0.174242243625186,11.0,19.5243158412573,9.873,31.2338058250113,28.8140465762193,0.38688741781985,53.0022445169492,24.149732505911,2.24334152823981,24.034220100603,62.5955625575744,-1.573014425352243,38.27914081872605,0.4540097118394797,47.05037793543883
LVA,Latvia,2016,13838.5266823272,2.55168601974034,0.140633334505327,11.0,19.7753873612594,9.643,30.6890668667795,29.8586049719461,0.607930583315365,54.2757874648074,21.7559480147378,2.30677887071139,23.5340624876014,61.9284196446641,-0.4092258822024928,41.7341311594847,0.49400259516543293,46.25066852667569
LVA,Latvia,2017,15132.4958333982,3.39894872623931,2.93036312374665,11.0,20.0107948444194,8.715,30.425906349079,29.5842915482447,2.70923995206107,55.4798446360699,22.7120380081921,2.65473877213767,24.2142839199763,64.1399542639756,-0.8529725047691801,40.32958529626212,0.5244307746139321,45.64221773811485
LVA,Latvia,2018,17252.1710428626,4.30971286294503,2.53445424186598,11.0,20.1981958800325,7.412,30.6512990258421,29.4984524628125,3.74027873968454,56.3256310462251,23.8742877736126,2.21442134677957,23.4765224127215,63.8698186932234,-0.7651508895466931,38.30437338529952,0.5726610826127789,44.677790372879294
LVA,Latvia,2019,17294.9751600969,0.675372771884227,2.81140920075624,11.0,20.4072272200842,6.312,31.7652338159017,29.645265679803,4.31638188410186,57.1028331214081,23.3384745378809,2.35009659524941,23.1644305552797,62.5368430163073,-0.3935795327496485,37.91084572053873,0.5723257481772749,44.68449581846993
LVA,Latvia,2020,17564.2321549354,-3.46922750780554,0.219064904841985,11.0,20.6721709557533,8.098,36.2189154656701,31.3524787899402,2.39332693904262,57.9030936709113,22.1554259223647,2.88745072997946,25.1929001433315,62.6592422617585,-3.847732081802965,44.03692217251978,0.4197236704918773,47.735971660488566
LVA,Latvia,2021,20261.8887788916,6.94254173062592,3.27582937431165,11.0,20.8461609037398,7.513,38.5271346331543,30.7984824205369,3.29734326527044,58.3537176137829,25.7228281732445,2.25959634157255,21.6543449994798,66.8112769573847,-5.714191992309567,45.87381075292809,0.48492452031023503,46.432196370416996
LVA,Latvia,2022,20221.103686109,1.90853419029801,17.3102830198815,11.0,21.0117630297337,6.815,36.3543864374317,30.9194502218698,9.69246570259344,58.573500587674,24.6702240089291,1.57838910936617,19.1829862945386,77.5014838423287,-3.945537296737224,44.44294899501352,0.511989897821806,45.89098915434003
LVA,Latvia,2023,22710.2637544197,-0.941606068823631,8.9380462331663,11.0,21.3320948408305,6.465,34.1951936826963,31.9578742622027,10.6724737437668,58.7910304708067,24.6916298440452,1.758211629851,20.8699835014902,65.9896551482715,-3.36157843693212,44.43029372889849,0.5051150986664632,46.0284596518552
LVA,Latvia,2024,23409.0845154775,-0.0461080109713521,1.26579885828729,11.0,21.7358403074143,6.9,32.1080711516956,34.1012233424727,2.05696584480424,59.106810188639,20.8942490906585,1.84788060721375,19.3286712623104,65.334130371428,-1.722850282614432,46.24951530297366,0.586124306693063,44.4085758008381
LVA,Latvia,2025,15185.814581236,2.09609028156248,2.25778924374585,11.0,20.0107948444194,6.568,32.1080711516956,29.5842915482447,2.70923995206107,55.4798446360699,24.149732505911,2.30677887071139,23.1866242636419,63.5721016274102,-4.045708976057418,46.94814999691049,0.40788259515762115,47.97274927108242
LBN,Lebanon,2010,7625.81051551165,7.97513555844932,3.98347941855833,9.0,5.94432414890798,6.768,25.8433428793157,20.0747521911706,0.578606723263135,47.8285896594537,24.9372585130013,16.5857428867061,4.93334086167993,35.023122866407,-7.466124107050419,136.829209372951,-0.6916008777203052,69.95834282966075
LBN,Lebanon,2011,7834.96257108993,0.86733987855277,4.97148571692384,9.0,6.04097844582847,7.352,26.3970134807849,21.8602330242067,2.96508062083976,47.448365777061,26.8463657489038,17.4585392339282,2.70092703111153,36.3630972315613,-5.944953178268815,134.3861106496096,-0.7087934991883997,70.30213152419623
LBN,Lebanon,2012,8406.98405608118,2.56479133680038,6.58147447683677,9.0,6.15177371230286,7.952,26.7992055311946,19.9441294969934,7.48605187549234,47.2064672833187,24.7872978801239,18.5811682725873,-2.52730346687893,28.8092128781151,-8.43485097359537,131.0570894622619,-0.8541928319174694,73.20957916840901
LBN,Lebanon,2013,8162.37929361396,3.8278734986016,4.82101956297399,10.0,6.28491322224943,8.477,26.6919929961178,18.505520242264,2.57845109226618,47.0908167543263,27.6124294369186,16.1599599729186,-2.31901130907688,26.6467547466619,-8.825342256630906,135.4374840773346,-0.8699696779965778,73.52505760359058
